county,fac_no,fac_name,fac_addr,audittype,userclass,deadline_start_date,deadline_end_date,waste_no,waste_name,waste_source,reu_purp_notes,waste_reu_value,totalqty_unit
彰化縣,N0809089,大倡國際商務股份有限公司,(505)彰化縣鹿港鎮海埔里鹿工路一○號,公告/附表,內政部(營造業),20241204,20291204,R-0410,廢水泥板、廢纖維水泥板、廢纖維強化水泥板（含廢矽酸鈣板）,公告可直接再利用：事業施工（不包含拆除工程）裁切產生之邊料或下腳料。但依相關法規認定為有害事業廢棄物者，不適用之。(內政部(營造業)),矽酸鈣板之填料,100,公噸/月
彰化縣,N0809089,大倡國際商務股份有限公司,(505)彰化縣鹿港鎮海埔里鹿工路一○號,公告/附表,內政部(營造業),20241204,20291204,R-0911,石英磚研磨污泥,耐火、黏土建材及其他陶瓷製品製造業在石英磚製程所產生廢水在廢水處理設備產生之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),纖維水泥板原料,100,公噸/月
彰化縣,N0809089,大倡國際商務股份有限公司,(505)彰化縣鹿港鎮海埔里鹿工路一○號,公告/附表,內政部(營造業),20241204,20291204,R-0911,石英磚研磨污泥,耐火、黏土建材及其他陶瓷製品製造業在石英磚製程所產生廢水在廢水處理設備產生之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),矽酸鈣板原料,200,公噸/月
彰化縣,N0809089,大倡國際商務股份有限公司,(505)彰化縣鹿港鎮海埔里鹿工路一○號,公告/附表,內政部(營造業),20241204,20291204,R-1106,燃煤飛灰,事業以煤為單一燃料之鍋爐、混燒百分之五(重量比)以下廢棄物衍生燃料或生質燃料之燃煤發電鍋爐或混燒百分之十（重量比）以下木質顆粒（符合固態生質燃料－燃料規範與等級－第2部：分級木質顆粒之燃料規範）之燃煤電廠發電鍋爐產生之飛灰或底灰(經濟部),水泥板原料,1000,公噸/月
彰化縣,N0809089,大倡國際商務股份有限公司,(505)彰化縣鹿港鎮海埔里鹿工路一○號,公告/附表,內政部(營造業),20241204,20291204,R-1402,廢沸石觸媒,"公告可直接再利用：石油及煤製品製造業在觸媒裂解製程【重油轉化工場（Residue Fluidized Catalytic Cracking，RFCC）、重油轉化工場（Residue Oil Cracking，ROC）、流動媒床觸媒裂解工場（Fluidized Catalytic Cracking，FCC）】或重油觸媒裂解製程（Residue Catalytic Cracking，RCC）產生之失效觸媒【主要成份：三氧化二鋁（Al2O3）及二氧化矽（SiO2）】。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部)",水泥板原料,300,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地及道路工程級配料,14000,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地材料,14000,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",因分類作業所附帶產生之金屬屑、玻璃碎片、塑膠類、木屑,14000,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",骨材及建材原料,14000,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土添加材料,14000,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",磚瓦原料,14000,公噸/月
高雄市,E2214281,永和源企業有限公司,(814)高雄市仁武區灣內里灣內四巷二七號,公告/附表,內政部(營造業),20241218,20291218,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,14000,公噸/月
苗栗縣,K77A1865,鼎泰環保有限公司,(366)苗栗縣銅鑼鄉銅鑼村民有路一號,公告/附表,內政部(營造業),20241129,20291129,R-0701,廢木材,"公告可直接再利用：事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(交通部逕依通傳會,通傳會,衛福部(醫療業)逕依通傳會) 公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(交通部逕依經濟部,通傳會逕依經濟部,經濟部,衛福部(醫療業)逕依經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業),交通部逕依內政部(營造業),通傳會逕依內政部(營造業),衛福部(醫療業)逕依內政部(營造業)) 事業產生之廢木材（板、屑）(交通部,通傳會逕依交通部,衛福部(醫療業)逕依交通部)",燃料原料,3200,公噸/月
臺南市,D0400259,上鼎開發建設股份有限公司,(745)臺南市安定區中榮里許中營二四之二三號,公告/附表,內政部(營造業),20250306,20300306,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地及道路工程級配料,5000,公噸/月
臺南市,D0400259,上鼎開發建設股份有限公司,(745)臺南市安定區中榮里許中營二四之二三號,公告/附表,內政部(營造業),20250306,20300306,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地材料,5000,公噸/月
臺南市,D0400259,上鼎開發建設股份有限公司,(745)臺南市安定區中榮里許中營二四之二三號,公告/附表,內政部(營造業),20250306,20300306,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",骨材及建材原料,5000,公噸/月
臺南市,D0400259,上鼎開發建設股份有限公司,(745)臺南市安定區中榮里許中營二四之二三號,公告/附表,內政部(營造業),20250306,20300306,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土添加材料,5000,公噸/月
臺南市,D0400259,上鼎開發建設股份有限公司,(745)臺南市安定區中榮里許中營二四之二三號,公告/附表,內政部(營造業),20250306,20300306,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,5000,公噸/月
屏東縣,T46A0605,金崑牧場二分場,(913)屏東縣萬丹鄉安和路三六巷二一號,公告/附表,內政部(營造業),20241206,20291206,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,20,公噸/月
屏東縣,T46A0605,金崑牧場二分場,(913)屏東縣萬丹鄉安和路三六巷二一號,公告/附表,內政部(營造業),20241206,20291206,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,25,公噸/月
屏東縣,T46A0605,金崑牧場二分場,(913)屏東縣萬丹鄉安和路三六巷二一號,公告/附表,內政部(營造業),20241206,20291206,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,120,公噸/月
彰化縣,N16A5014,德豐綠能科技股份有限公司二廠,(509)彰化縣伸港鄉蚵寮村美港公路三段一○三七號,公告/附表,內政部(營造業),20250711,20300711,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,2000,公噸/月
苗栗縣,K73A1499,岳林開發股份有限公司後龍廠,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二號,公告/附表,內政部(營造業),20240129,20290129,R-0402,廢磚,"公告可直接再利用；事業產生廢陶、瓷、磚（含耐火磚）或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (交通部逕依經濟部,財政部逕依經濟部,國科會逕依經濟部,通傳會逕依經濟部,經濟部,環境部逕依經濟部)",控制性低強度回填材料用粒料原料,3500,公噸/月
苗栗縣,K73A1499,岳林開發股份有限公司後龍廠,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二號,公告/附表,內政部(營造業),20240129,20290129,R-0402,廢磚,"公告可直接再利用；事業產生廢陶、瓷、磚（含耐火磚）或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (交通部逕依經濟部,財政部逕依經濟部,國科會逕依經濟部,通傳會逕依經濟部,經濟部,環境部逕依經濟部)",混凝土粒料原料,3500,公噸/月
苗栗縣,K73A1499,岳林開發股份有限公司後龍廠,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二號,公告/附表,內政部(營造業),20240129,20290129,R-1209,電弧爐煉鋼爐氧化碴（石）,公告可直接再利用；基本金屬製造業在電弧爐煉鋼製程所產生之氧化碴（石）。但氧化碴（石）與還原碴（石）無法分離或依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),控制性低強度回填材料用粒料原料,17000,公噸/月
苗栗縣,K73A1499,岳林開發股份有限公司後龍廠,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二號,公告/附表,內政部(營造業),20240129,20290129,R-1209,電弧爐煉鋼爐氧化碴（石）,公告可直接再利用；基本金屬製造業在電弧爐煉鋼製程所產生之氧化碴（石）。但氧化碴（石）與還原碴（石）無法分離或依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),鋪面工程（道路、人行道、貨櫃場或停車場）之基層或底層級配粒料原料,17000,公噸/月
苗栗縣,K73A1499,岳林開發股份有限公司後龍廠,(356)苗栗縣後龍鎮龍坑里十班坑一七六之一二號,公告/附表,內政部(營造業),20240129,20290129,R-1209,電弧爐煉鋼爐氧化碴（石）,公告可直接再利用；基本金屬製造業在電弧爐煉鋼製程所產生之氧化碴（石）。但氧化碴（石）與還原碴（石）無法分離或依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),瀝青混凝土粒料原料,17000,公噸/月
屏東縣,T4601315,富雄畜牧場,(913)屏東縣萬丹鄉寶田路一五三巷三六號,公告/附表,內政部(營造業),20241209,20291209,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,5,公噸/月
屏東縣,T4601315,富雄畜牧場,(913)屏東縣萬丹鄉寶田路一五三巷三六號,公告/附表,內政部(營造業),20241209,20291209,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,30,公噸/月
屏東縣,T4601315,富雄畜牧場,(913)屏東縣萬丹鄉寶田路一五三巷三六號,公告/附表,內政部(營造業),20241209,20291209,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,60,公噸/月
屏東縣,T4601315,富雄畜牧場,(913)屏東縣萬丹鄉寶田路一五三巷三六號,公告/附表,內政部(營造業),20241209,20291209,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,5,公噸/月
屏東縣,T46A1475,清泰畜牧場第一分場,(913)屏東縣萬丹鄉香內路四一三巷一二二號,公告/附表,內政部(營造業),20241218,20291218,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,15,公噸/月
